mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-26.96298488026564,1.815123557455885e-13,-6.96181276035408
4,-28.89538749949917,6.998889192860944e-14,-7.460756971184684
6,-38.54156873935881,1.3009962265103215e-15,-9.951390257616337
8,-26.192256235972536,2.7041000539017944e-13,-6.762811480101266
10,-22.597848629183527,2.041707488315601e-12,-5.834739426729594
12,-26.46446014125403,2.3459992065172103e-13,-6.833094226229789
