mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-38.58485595296653,1.2808868725836518e-15,-9.962566968110098
4,-41.84270715960827,4.15572558461656e-16,-10.803740532626444
6,-59.983499623479034,2.7574655817901214e-18,-15.487673005931544
8,-57.362999921957176,5.141349703384527e-18,-14.811062892415833
10,-33.66631304828998,8.478051587085742e-15,-8.692604650948835
12,-40.644895111709026,6.221392929328182e-16,-10.494466791733087
