mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,8.024859099469927,1.3208546200304306e-06,2.0720097098605383
4,8.856507149832865,4.111580689799673e-07,2.28674031312464
6,7.545225772646122,2.688280341657372e-06,1.9481689173888945
8,7.678403107964728,2.200566021073951e-06,1.982555157507644
10,8.268996594102635,9.29919087947723e-07,2.135045739920357
12,6.720835588678,9.76953609865666e-06,1.7353122871698676
