correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,10.440825717547062,2.458067186459705e-11,1.9062252548268626
0.3,6.9989299138718435,1.073066584147744e-07,1.277823930741766
0.5,7.63257110613988,2.0474963682126863e-08,1.3935104555316566
0.9,6.526787356077401,3.795626583067308e-07,1.191622887654365
0.95,5.778856912730336,2.926535232410172e-06,1.0550700958990227
0.99,7.445193094476705,3.3251508549456423e-08,1.359300067608861
