correlation,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.0,0.021127702452911568,0.028742573327989372,0.0285757185493163,1.1775881052017212,3861.6654916630687,3235.4257043197704,1.0004077464387913,,0.014189724903537006,0.015784054787494898,0.015261012166036255,0.024998003705133942,1.1675044298171997,3756.2104701404683,3131.1914103947565,1.0002333150902936,,0.01147939559833162,0.027531306835331438,0.039636519199419094,0.03263149628438163,1.190544605255127,3917.8006332052246,3344.556893440496,1.0008863701047013,,0.015937035193682753,0.028519370744274766,0.029789951787446884,0.004799544841587314,0.02012306043352706,0.021896754894755587,0.00894844825356218,0.028596990763938304,0.029659868188210734,0.016346323730444947,0.013693187296194974,0.014604597909891662,0.003647283609428823,-0.2647294868802413,-1.0076364983092367,0.3178192431296586,-0.06502241371207068,-0.24968723021483386,0.8037117034819484,-0.1982125180779202,-0.7813848206736477,0.4377583056513821,-0.24988750842971014,-1.0028204645619148,0.32013553550852775
0.3,0.021603505534424132,0.03023971754167937,0.028773043841812708,2.287784695625305,3860.3284238251263,1580.2222863418033,1.000503021131336,,0.012702372339101362,0.010389518628227283,0.017971046113016823,0.023482687106157092,2.152733266353607,3779.3529427622702,946.7201513876889,1.0002374444815987,,0.009772589312869933,0.028196486743950797,0.035261679740231935,0.033048552861837506,4.120169997215271,3910.9795904685166,1754.7237111802272,1.0008408002624802,,0.01760114338789089,0.029157255674722972,0.02850847165471489,0.005740690217452649,0.020909019932635758,0.019217869412086166,0.010297065514087447,0.02763314197512344,0.033023953478275,0.01840268718750112,0.0139394706263833,0.013931559333355674,0.004180294546033504,0.11301498520781884,0.3977753141738976,0.692300271611618,-0.2929361048321753,-1.3015033245285437,0.19874356660203832,0.1642361620634465,0.6145140441054845,0.5412896128412297,0.001892520476848331,0.00654958871827563,0.9947976083603441
0.5,0.017590191345510937,0.03232720227280991,0.027937981076947026,2.2645336389541626,3878.3273455250273,1670.9725623002373,1.0005460233387535,,0.013337827248732698,0.008208107638275734,0.021489333214866353,0.02152734199243171,2.133460760116577,3777.255857932503,953.1111240672042,1.000290914466527,,0.008917034760262201,0.025161185143525992,0.03936521412719546,0.03326256504082217,4.141383528709412,3982.8892880717785,1798.629941795056,1.0007938495681932,,0.01675265600633553,0.02884809537572271,0.027015903807223095,0.006616438011398225,0.01916712797349072,0.019555517649888558,0.010671929243132764,0.030557498827189385,0.02697003687752585,0.013335681983669311,0.014049738387924747,0.013759832245410764,0.004758451958035413,0.27691509621087285,0.9137976108995577,0.36488923255839767,0.26901226004464496,1.0269251223165679,0.30872301949206415,-0.03639357678910397,-0.12296821382736603,0.9025815931460572,0.06092446557633718,0.21253034335592935,0.8324649700255301
0.9,0.018303887253965645,0.023956352377244944,0.02526847941698056,2.3051090240478516,3960.8724368166186,1642.011117186047,1.0002822669401177,,0.013390634147288647,0.0076616937166090774,0.016767121697435976,0.02181703211028684,2.175985336303711,3810.5638060329125,936.6358603576566,1.000072362528173,,0.01050953620876726,0.03279655667745334,0.033528441766261484,0.03406023279186275,4.174652397632599,4004.8436191148844,1784.2503604822,1.0005400785190033,,0.017871865616475198,0.027812282815508193,0.02832128821117254,0.010846052767830915,0.02017199196408242,0.018688754410150853,0.014910449919845524,0.025882481240556632,0.03263294324349341,0.023223775981504092,0.014343306562221315,0.014477668688967748,0.005720897870007265,-0.04693001284062013,-0.20639448931478507,0.837266002724733,-0.2906703030684153,-1.3240907452583048,0.19142709368319905,0.09947637810428543,0.4034749303749554,0.6880963743479351,-0.023486195663594826,-0.09356339607832687,0.925779533888297
0.95,0.016775593801836394,0.020037268302278484,0.02667432695520744,2.395381212234497,3927.8606616449497,1582.1039663453819,1.000570018651009,,0.01501994622550817,0.009110724430903105,0.01556549103954332,0.021941271871375748,2.260429859161377,3859.7387478651776,938.7034692583231,0.9999958304870961,,0.011640169195171897,0.029781129052985744,0.03215033081649493,0.030958845097529334,4.261003196239471,4018.3073358232596,1745.1184759955481,1.000862588843907,,0.016873376910002794,0.027354995765538324,0.027215431208110038,0.010529573996249278,0.019547500681085003,0.021702151608598404,0.014880341890797396,0.027358478522256095,0.02283121754276239,0.01566222801735281,0.014426793972140028,0.013513961662141598,0.006089642314340059,0.013254530285650672,0.05877523590003411,0.9533526521581526,0.2890559998537736,1.06722473861942,0.29032915007540133,-0.14479848267773496,-0.5932139373002289,0.5553767739724162,0.149899166959095,0.6456837793276086,0.5211730585829313
0.99,0.01367824266383769,0.020632412923873966,0.023672068334402722,2.1857725381851196,3941.6882324541903,1797.3890571902184,1.000054265887731,,0.012174010120787893,0.009199869318894154,0.00738010967086306,0.019071634990976197,2.1523258090019226,3858.8240847663383,1626.0670838685717,0.9998091145603256,,0.009129575145990169,0.02697974944968577,0.036794233030095776,0.030558232014503625,2.303424060344696,4033.215286492276,1837.3207115167747,1.0004422811286826,,0.0163629900687762,0.025566848670144242,0.024346063873801824,0.007427379583936031,0.01740727711886836,0.01763576548899603,0.0127967415712326,0.026862859162949195,0.022023115034929607,0.014764063065041003,0.013307143285566371,0.012091901966853724,0.004557161679933743,0.16436278536009347,0.6053230737257753,0.547347270201491,0.32780570678266385,0.9893598573834603,0.3272273509309763,-0.01785519922050455,-0.07107316448204941,0.9435848049006667,0.2666662725756782,0.946457146193183,0.34794238898725516
