nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,12.784791484056957,1.18531457501561,75.23893153615278,8.276563882827759
2,Metro,0.61171191201221,1.015847452354242,1144.3744098508266,7.996047496795654
5,Metro,0.17224248986544446,1.029964936884657,797.1316251513921,8.08683180809021
10,Metro,0.4760248354208091,1.0211568657766987,743.6996760921359,8.328649044036865
