mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-20, 0, 0, 0, 0)",0.11976006009147795,1.0008316572054936,3702.833702294337,3.281000852584839,0.01192068709689041,0.08603829593079106,1.000571016967342,3595.47756844069,3.202086567878723,0.006967486966795204,0.15925198815050673,1.0010762773239716,3785.6179487678155,4.191607654094696,0.017019469964264965,0.129447021541671,0.12731390368138348,0.049094067870802956,0.012720811127354358,0.012061821906179914,0.0057441484665784635,0.04344960507043511,0.11472357043148898
