correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,3.3514582590431985,0.0033527907458429213,0.749408849097369
0.3,4.627862118515223,0.0001835220699625477,1.0348214287496227
0.5,3.6325550787039758,0.0017721524106997738,0.8122640087994188
0.9,2.8166307628085225,0.011016914025435138,0.6298177853156942
0.99,3.054074458454719,0.006529566346880076,0.6829118097450608
