correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-3.9787480234465757,0.0008043052698451233,-0.889675104576947
0.3,-3.137449326707063,0.005422510155313601,-0.7015549970477939
0.5,-3.2975077849834444,0.0037865484473898624,-0.7373451563557741
0.9,-6.118226768833001,6.992450347620069e-06,-1.3680770956869481
0.99,-8.052112770434007,1.5216706791988304e-07,-1.8005071517184599
