run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
16,2,Metro,0.06599355470932144,0.045098991328744405,1.0573366668607567,65.8503608888242,1.1767091751098633
16,5,Metro,0.21376910900484422,0.11540693127763503,1.2543641725889083,12.22411618627374,1.3373794555664062
16,10,Metro,0.19804968813871363,0.07677893973308862,1.4604331236480979,8.107859330891229,1.6422581672668457
16,15,Metro,0.3327087632483291,0.07387130874760424,1.2047321074930277,14.364377906758527,1.9223580360412598
16,20,Metro,0.2039506947237843,0.08538192862544872,1.858470262338776,5.8197294670631505,2.296175956726074
