mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-2.2816827368672272,0.1500256224726009,-1.3173301423356159
4,-5.3963712568709274,0.03266637252055842,-3.1155963978015895
6,-4.7710464029544015,0.04123310314939058,-2.7545649250619197
8,-2.4868219574418586,0.13073065911554585,-1.4357673265557291
10,-4.358419940914038,0.04882022522041949,-2.516334926128153
12,-2.1081173866251466,0.1695534805818274,-1.2171221406513588
