mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-3.867612269827514,0.06081710127575665,-2.2329669851060148
4,-10.789346907422818,0.008481197545006511,-6.22923234138082
6,-10.65080872065335,0.00870037747706881,-6.149247281956425
8,-4.3550824471192024,0.048889680068349234,-2.514408023187286
10,-11.310731319956105,0.007726142015434247,-6.530253772308189
12,-3.3334297002620468,0.07942132250576357,-1.9245565347709863
