means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,1.839275595547625,1.0133057078271024,141.94955811805545,12
"(5, -5)",DEMetro,1.4233473075629268,1.1839346176373142,16.582477740722773,10
