mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.5970062416562357,0.5356594983094125,1.2753848248371553,0.09325538234082249,12.52900762157861,5.184047926586581
10,0.23801207313257344,0.7005588318547799,1.7056519572520679,0.08579405323700275,6.190681835350527,0.4897036810931987
15,0.06800755582225797,0.0037480079722857396,1.7327491264816515,4.3505249133277137e-05,6.034941788631212,0.0031509545559571246
20,0.03389597074996581,0.005144710043491412,1.7327678124731958,4.864697792282349e-05,6.033429762554079,0.003092853621636033
