mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-4.616859097158177,0.00018814702208060056,-1.032361078378399
8,-1.9230371555054493,0.06959387265965124,-0.4300041802968018
10,-3.5369082399472744,0.0022027958586840536,-0.7908767254701242
12,-0.4912444559355115,0.6288799790881126,-0.10984559970417038
15,2.033308601997134,0.05623083689774544,0.45466162533006554
18,-1.1765112222262513,0.2539209385898206,-0.2630759069189259
