mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-1.19908628844848,0.2452356601249757,-0.26812384518587223
8,0.3479026779875726,0.7317379593529523,0.0777934037534432
10,-1.0788488041608384,0.29416138600290664,-0.24123792635479924
12,0.6149703130137795,0.5458698503567213,0.13751154240431343
15,1.0560881859474998,0.3041721256002299,0.23614849740130475
18,0.9904610580780249,0.33439568918400986,0.22147382549288308
