mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,1.0279591402309955,1.0012188154834056,213.27585723173556,"[222283, 979315, 450199, 744718]",8
"(0, 10)",DEMetro,2.6294687415871665,1.1080595438338054,28.703840641308588,"[222283, 979315, 450199, 744718]",10
"(0, 15)",DEMetro,4.395022417363364,1.0979243644010732,29.637658035519593,"[222283, 979315, 450199, 744718]",15
"(0, 20)",DEMetro,7.122454348911581,1.0694271801727935,39.67490375724302,"[222283, 979315, 450199, 744718]",20
