run_id,a,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
13,1,Metro,0.25919253924891383,0.03314877411653792,4.907504817171661,1.0120480752821726,572.069652030736,1.953115463256836
13,2,Metro,0.22651159855135192,0.0232561768110386,2.7196662786051453,1.0163581022234836,570.2281028464547,2.0444910526275635
13,3,Metro,0.3102313653267297,0.020466953902595324,1.0574136149548918,1.0118744673866986,542.754822250347,1.7420027256011963
13,5,Metro,0.6978515803976825,0.03295345421242235,3.966133532372437,1.0129729889492591,599.5943487207642,1.739133596420288
