mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",DEMetro,5.984006577547864,0.13992153519536885,5.844085042352495,114.00571747824115,1.0193714834355032,494.48563099717563,6.775657653808594
"(20, 20)",DEMetro,8.527653348979596,0.24981443853320914,8.277838910446388,58.61228057205565,1.0053835925513657,502.0488582602749,7.5886390209198
"(5, 5)",DEMetro,0.39723584125923206,0.10629958117424723,0.29093626008498485,5.724809513953107,1.1258729310170124,31.00884948111898,9.566505193710327
"(50, -50)",DEMetro,18.952745144387045,0.38103387728036703,18.57171126710668,68.38278209994448,1.234135198934111,26.232372320843098,8.284638404846191
