dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.896513631245262,1.4106374162979717e-06,-1.5421073287218323
5,-71.04023357311627,1.6280280471489242e-24,-15.885079140695074
10,-73.09156502310385,9.496922243314497e-25,-16.34377079735062
15,-78.07361381070642,2.723957652854246e-25,-17.457790772980594
30,-9.218983603632086,1.918221143757439e-08,-2.061427402117732
