dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.806067954439304,0.0011931325377459278,-0.8510626673109856
5,-3.4071244196774115,0.0029564335741222407,-0.7618561810198214
10,-5.897187754923932,1.1176551723474256e-05,-1.318651269608928
15,-4.394854497421511,0.00031134135446902957,-0.9827193407455171
30,-5.875791122155975,1.1699419538080027e-05,-1.3138668370730529
