dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.0810041856846203,0.9362858219446243,0.01811308656528263
5,-4.803285826787508,0.0001235498502678636,-1.0740473624058147
10,-10.06816777264037,4.7169282073187075e-09,-2.2513107548496514
15,-7.0127038921386875,1.1185173217223268e-06,-1.5680882608899458
30,-26.334172932339985,2.0366876401891402e-16,-5.888500080794717
