mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.03043497864658078,1.0074607391263468,2351.9496410981124,4.479203939437866
6,Metro,0.03946405037941578,1.0087665696332533,1697.921324223761,4.486695766448975
7,Metro,0.18300439927610646,1.0248608549742289,955.6342294607614,4.586510896682739
8,Metro,0.0368518124901073,1.0387292305899412,395.1355777741636,4.687180519104004
9,Metro,0.3106535279384872,1.052097531801432,284.58774426133647,4.5571815967559814
10,Metro,0.5982903172352415,1.0855538730887373,148.185254531256,4.473383188247681
11,Metro,0.907033217204793,1.0424215318884154,298.10140955258987,4.5524797439575195
12,Metro,1.1759858543356763,1.0048618152598487,4579.732192605143,4.740218877792358
13,Metro,1.3257192578010368,1.0037145828281364,4516.5448737946635,4.55297064781189
14,Metro,1.380791869488804,1.0050199052838422,4502.720641762268,4.563104867935181
15,Metro,1.5015195087719644,1.0035841050879517,4714.660510872142,4.64166259765625
16,Metro,1.6354790164788988,1.005099763309561,4487.26291501766,4.907071828842163
17,Metro,1.6799500747095428,1.0032233187955013,4468.059939468357,4.435927152633667
18,Metro,1.779670596899513,1.0047082105237353,4446.845560057801,4.527097940444946
19,Metro,1.8696042904509071,1.0049132316026947,4526.688890364785,4.605733633041382
20,Metro,1.97439923747148,1.004611467316742,4449.819404398996,4.812071800231934
