mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.0977852508059269,1.0086451223610124,2367.6068144361207,6.894412517547607
6,DEMetro,0.03506617269966346,1.0110574886386485,1831.8049885498228,7.032922744750977
7,DEMetro,0.02973745872856411,1.0240027664571778,1185.6180543423131,7.002830266952515
8,DEMetro,0.0412769019121374,1.0280844581624495,785.829788559477,6.8583948612213135
9,DEMetro,0.30082247713899357,1.0337726494800794,438.13433606949917,6.681648254394531
10,DEMetro,0.3359752866272318,1.0396038836759176,394.2628531933982,7.764345169067383
11,DEMetro,0.4593412222378116,1.1037896626957167,119.86069556982997,7.0468103885650635
12,DEMetro,0.11832392590054105,1.121894564485637,106.33207815283643,7.05136775970459
13,DEMetro,1.3413848153905679,1.0042672620047572,4538.437063232367,6.597065687179565
14,DEMetro,1.4144702750260003,1.0048371992522624,4520.731832247152,7.424877166748047
15,DEMetro,1.5264590238295366,1.0044981327332883,4870.783255893493,7.002681493759155
16,DEMetro,1.6212916913473634,1.0058553311034355,4447.738341849176,6.884233474731445
17,DEMetro,1.667450993030565,1.0037909084479628,4632.23125440876,6.63322639465332
18,DEMetro,1.8276519936862627,1.003803055194215,4541.687297197564,7.405050754547119
19,DEMetro,1.862575471539045,1.003719401059946,4535.560048176318,7.294329404830933
20,DEMetro,1.9826208212320307,1.0071494936424208,4430.829381331764,6.99793553352356
