nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,3.65325347961089,1.021145738305195,733.5938568757331,2.2295899391174316
2,DEMetro,0.11108752304916772,1.0102085283410815,1114.6168892731218,2.283622980117798
3,DEMetro,0.1064361324518223,1.0040024781350225,1890.452343590445,2.2655763626098633
5,DEMetro,0.03647427981109335,1.008121121328447,2009.1505782509157,2.2486417293548584
30,DEMetro,0.02221229545540252,1.0061108464217123,2087.7915648201856,2.374586820602417
