correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-13.608372604701948,0.005356574805533468,-7.856797586557399
0.3,-2.6942446399212234,0.11456627415115117,-1.5555228681212248
0.5,-2.3499736260123165,0.143188142353529,-1.356757905566732
0.9,-4.9197394539162955,0.038919723507083524,-2.8404128980613956
0.95,-1.7795615483658178,0.217110378321023,-1.0274303389885122
0.99,-23.28658557323549,0.001839031055435415,-13.444516449214767
