mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.04700670671295768,1.0084413467322215,2512.741561486305,7.186898984909058,0.01834632584553817,0.0018491892844141613,177.6560893816039,0.29401582567453555
6,0.06433557438129654,1.0116652833960649,1889.587572184647,7.115172553062439,0.03698461217243088,0.0021764899032485044,177.11818740249356,0.30680686253585093
7,0.0876094650029769,1.01761042561435,1294.890065019573,7.1971222686767575,0.04544275850741489,0.003925711228924498,165.81969277413248,0.3015162501368959
8,0.1098369616854799,1.0271183547945497,774.0739219925867,7.14483751296997,0.08553503395407215,0.007283070525789346,172.2936062221855,0.27001091533259813
9,0.1374223413897444,1.0536279081295385,321.68742737266194,7.105705118179321,0.0831285325946539,0.013815758796584287,101.82529626518925,0.1846721506823022
10,0.32128136201430757,1.0754437620918271,295.7247903825584,7.162772750854492,0.18490417840202386,0.02768244212504197,532.0593117735551,0.2912350352809466
11,0.36265990785829333,1.1254746103608924,145.7745274697785,7.125093469619751,0.290629529259712,0.04744942861077101,135.89272205423822,0.26131575962943754
12,0.4360820823676547,1.1709022580061441,369.1934105166329,7.149150667190551,0.34597088473548976,0.06213374719786982,1141.7859944065344,0.33848363702858186
13,0.5595733256448131,1.2316992139973606,66.39865420539769,7.212278499603271,0.4469364171804159,0.060215217377073346,14.251892032915034,0.3539509910004139
14,1.016277968276465,1.306704714577486,54.153633028085096,7.1007437419891355,0.7554454217857121,0.0850982260317933,12.591308287457144,0.33424384706776344
15,1.9624050467721295,1.4152021202324176,42.95206613659223,7.162704491615296,0.9966239611199844,0.08926223162154975,7.183705031685948,0.3067248005133658
16,3.0310985932314214,1.4924880913872436,38.328894376034256,7.140445265769959,1.4587841272521063,0.08711635678764072,4.748124742757373,0.2697641173205166
17,4.406833857447067,1.5788145654690116,34.759584113066246,7.227212820053101,1.6254830338963562,0.08185736007794485,3.118392960471472,0.3606680559779236
18,4.906997272977816,1.5949652880941403,34.47221626843573,7.196609520912171,1.8322756559487627,0.08146209333886315,4.250018733423976,0.3668286727214658
19,5.852204185598378,1.63300766097084,32.99877684031725,7.144130229949951,1.6475052047989447,0.049122567463232195,1.3565138945085853,0.2865248490303143
20,6.520493828750074,1.6201588924562857,33.4584898674673,7.157527623176574,2.492863838975529,0.06993262895070172,2.319642085490174,0.2847225642538167
