mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,1.3209960967164902,1.1007635771019184,28.115935996521653,"[718416, 725978, 168030, 515797]",8
"(0, 10)",HMC,2.5044921382602503,1.5278623419876263,7.0560925165144655,"[718416, 725978, 168030, 515797]",10
"(0, 15)",HMC,3.8156970762340574,1.5278765431554318,7.070827093385542,"[718416, 725978, 168030, 515797]",15
"(0, 20)",HMC,5.027123401844302,1.5277753432628614,7.0526777036784765,"[718416, 725978, 168030, 515797]",20
