mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,1.204999686760564,1.0024989784875658,209.17876291371874,"[718416, 725978, 168030, 515797]",8
"(0, 10)",DEMetro,1.5391397179421873,1.0969656991161518,38.76302693709322,"[718416, 725978, 168030, 515797]",10
"(0, 15)",DEMetro,7.5884026423787185,1.0015277222410435,2251.4285547891905,"[718416, 725978, 168030, 515797]",15
"(0, 20)",DEMetro,7.775502730070522,1.0412265552652653,99.30390358481054,"[718416, 725978, 168030, 515797]",20
