mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.12776630107836678,1.0408980074790577,432.6925957482869,5.96590977191925,0.09898675909719849,0.010179236277892528,109.99285934620882,0.12064558042925612
6,0.2297496479731022,1.1274797118391675,114.01909424401153,5.956453518867493,0.16683570808557494,0.031566307786166356,28.32582336205033,0.10978753080001577
7,0.38032737293389934,1.2820393415095845,55.51073269233998,5.954188084602356,0.3590678962013121,0.05375751318181207,9.040597802472277,0.1166005728599374
8,0.594116785717325,1.5005322672194388,37.41122879311984,5.937495937347412,0.4096482225468324,0.06947167691487609,3.3374278024153936,0.11383112877392568
9,0.7253857959993115,1.6017804319511344,33.60822048152448,5.92185462474823,0.6074422951983838,0.05853092972590427,2.01816326152399,0.12524544953159408
10,0.9932533851098715,1.6194218563966691,33.11213434041572,5.898395752906799,0.6698614829714795,0.05899470098646118,1.8983435143302907,0.11526932130115648
11,0.9533158825120366,1.6330662120376598,32.71680469535336,5.90428596496582,0.7222489536484997,0.052848969306323296,1.7219106499052408,0.10697593414739259
12,0.9890182181084242,1.639104905615721,32.550557386211715,5.890696926116943,0.779871653787382,0.04781179075187443,1.4391813996176344,0.11583514045846441
13,1.1346718614698226,1.6329618438136075,32.88329164875584,5.916432981491089,0.9994415090462132,0.06605010236349657,2.6439615378001786,0.11102872573025699
14,1.2719774666651482,1.631912716216196,32.82700682405678,5.910500383377075,1.0275142746263903,0.06027636951937856,2.0301375920911804,0.12866327820406473
15,1.2656788460165236,1.6338330518454132,32.77409684716008,5.875641469955444,1.1682756321898018,0.06178912846842438,2.0880421103096736,0.1120873999430995
16,1.307170202343221,1.6353104139839314,32.75830162150574,5.941316843032837,1.223997977140298,0.06375365578414911,2.131394950830777,0.28795938745636573
17,1.3490298465753028,1.6369852979589892,32.69821366651778,5.902950115203858,1.3133431147646428,0.06125551710690801,2.077336243812001,0.1087049604769862
18,1.4457358546170622,1.6372199133830778,32.67390136579904,5.975353260040283,1.3459317231942016,0.06017110767216242,2.037313238317525,0.5626181199396989
19,1.6222863983746547,1.6355911264521348,32.69676768553332,5.98586003780365,1.369273344899822,0.058531349733465736,2.006623835330513,0.5628684684903862
20,1.804421229313613,1.6323650158187195,32.76781630505638,5.879250373840332,1.4640227867219746,0.055730224431181696,1.769626216097104,0.11272309903782902
