correlation,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.0,0.2650198591297661,0.061122288278356494,1.1219493285088664,445.515782990921,2.693517565727234,0.19017810439506155,0.028827142013881927,1.0341128400651822,43.59133364664411,2.5829303860664368,0.5591856507019574,0.10864211748440622,1.3600516935338418,3292.2483388157925,2.88704115152359,0.5559636347362577,0.11819299438038425,0.028316893800595405,0.08796796301378842,0.022306432656093826,0.0006021020420705521,15.459698490894105,109.05382438480522
0.3,0.26486687651730273,0.03620121705570774,1.0689111808415117,767.0685626330509,2.8592268228530884,0.21027336872912022,0.03049925044429514,1.0398139895690275,415.4307653537986,2.6853368878364563,0.34087747032336374,0.0554022846457557,1.0997244363398846,1065.572474913461,3.12469083070755,0.3366771861690671,0.12677646786750507,0.03825838671522972,0.050322231801012404,0.02225208384089817,0.0006564597369353302,5.486397528048555,42.759892771427516
0.5,0.408599197633722,0.050623950566756976,1.1136317956910973,209.00192427420401,2.889856219291687,0.23576082832731768,0.030280649386847165,1.0330970354037696,20.874775368370898,2.749841570854187,0.5504690242672395,0.1855644392466172,1.4029635147595296,386.24118645432975,3.115372955799103,0.5068540425130167,0.1186213924400812,0.02145273880086665,0.1048710054430897,0.022413361475870763,0.000801540031830016,18.097113551638994,102.87401838053906
0.9,0.34519358752126383,0.047894583778323445,1.0841794113564482,93.20522379315273,2.984843134880066,0.2460200222418508,0.03433966626196193,1.061542104081835,51.79008085541934,2.8938297629356384,0.41586868070222593,0.06698027711603338,1.1315016109525833,112.78842924381175,3.166799783706665,0.38841831997876536,0.08772535284928674,0.01892042367567243,0.06482879869018945,0.0223424190151116,0.0008688285205337881,15.89250707509815,48.90076542258903
0.99,0.4410726565753671,0.09221210952068415,1.2220836761852545,46.899120507836926,3.5446720123291016,0.3263573091553742,0.07498351077830648,1.1053203529660434,21.1051288826661,3.2415533661842346,0.717879840127867,0.12993304196309793,1.3481246729693415,55.8473375642169,3.85406756401062,0.6068543683018051,0.0904985226921669,0.023636665273353185,0.10993146000702346,0.020667860311900165,0.002106108441028107,21.845545453983835,42.383192601207575
