nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-2.907414035529908,0.04379139390572964,-1.3002350844363726
3.0,-9.832940486471951,0.0005998608329009354,-4.397424669292227
4.0,-20.343186216299046,3.447557075752176e-05,-9.09774945171628
10.0,-10.598604911884294,0.0004485505842685363,-4.73984020992729
50.0,-40.990744239044396,2.1168342573395788e-06,-18.331618113362232
