nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-570.1424958895103,5.6781739530615185e-11,-254.9754755340679
3.0,-92.48170038237255,8.195766634850005e-08,-41.35907374595066
4.0,-59.71573404271839,4.709606927924002e-07,-26.705688129163327
10.0,-25.611092073631227,1.3805039748641674e-05,-11.453628570929094
50.0,-32.27941934954274,5.491295230935702e-06,-14.435795187959922
