nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-13.470863594918168,0.0001757035073538183,-6.024353342772843
3.0,-9.355927639463161,0.0007268263525683721,-4.184098038881754
4.0,-11.414096627791688,0.00033611061066497874,-5.104539192298666
10.0,-10.981659656922126,0.0003907012077726157,-4.911147499728978
50.0,-8.693702555773802,0.0009637485931639797,-3.8879419781747755
