correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,1.1568685647945431,0.2666848574962302,0.2987021790133428
0.3,-0.8976469728329259,0.38455117677963824,-0.23177145177036157
0.5,-0.7801616712291428,0.4482856585929934,-0.2014368773346544
0.9,0.18751289051695522,0.8539490013419675,0.048415620144758816
0.95,1.113236559152294,0.2843561373990836,0.28743644359907217
0.99,1.5627597863168947,0.140425504610801,0.40350284176853296
