dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-1.8490990489974908,0.08566867247726738,-0.4774353214836836
3,-2.942694010542371,0.01069948516729123,-0.759800326387661
5,-5.83010765537776,4.36764096006741e-05,-1.5053273237249623
8,-39.684905097064664,8.670503717271184e-16,-10.246598435783552
15,-23.047890509584818,1.5596938156810371e-12,-5.9509397405889315
30,-25.114489935334095,4.814032721999071e-13,-6.484533417869516
