dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-0.7502722940136198,0.4655138847595397,-0.19371947332237227
3,-2.410713696070392,0.030241658489232347,-0.6224435998236504
5,-5.862817097450961,4.125919847446141e-05,-1.5137728653525118
8,-39.92409476139019,7.976421950494158e-16,-10.308356941551397
15,-20.69054485613369,6.784114900414609e-12,-5.342275710117555
30,-14.546127772448552,7.636936312749597e-10,-3.755794040966562
