dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.1585459846408832,0.2660225762246888,0.2991352869553076
3,-3.8164591436579984,0.0018884435625643502,-0.9854055136578964
5,-5.629846106592345,6.209134362569104e-05,-1.4536200141695212
8,-20.729803587065508,6.61163969822301e-12,-5.352412270857032
15,-38.02834073828064,1.5669716071712369e-15,-9.818875357550798
30,-89.47404149731612,1.035821778659724e-20,-23.102098175798442
