dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.6471308801355246,0.5280160295742288,-0.16708847477209565
3,-0.6527233535412513,0.5245087325474866,-0.16853244519639482
5,-1.7518343103676437,0.10166745901485083,-0.4523216739579093
8,-1.9775675166616375,0.0680082226267251,-0.5106057372020854
15,1.095150528733994,0.2919340401356908,0.28276665062513373
30,0.9993550473416379,0.33458333770578874,0.2580323636868326
