dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.540367329856122,0.5974358981220129,0.1395222446244887
3,-4.199537902327893,0.0008913432331390173,-1.0843160238321838
5,-3.63984465641778,0.0026782372646938354,-0.939803849139208
8,-11.516680269913234,1.5825125525882944e-08,-2.973594059264633
15,-10.432039281966928,5.518250066838138e-08,-2.6935409604026326
30,-8.78484252124378,4.5324887288969265e-07,-2.2682365855887956
