dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.875473969972802,0.3960882945180144,-0.22604640704951695
3,-0.21413286274269075,0.8335308524167366,-0.055288867418544
5,-2.1383906500934753,0.05059854885806255,-0.5521300916998454
8,-3.766470574237331,0.0020844009469878533,-0.9724985205334312
15,-1.2584764290705042,0.2288023344951136,-0.32493721675897613
30,0.6126009627817927,0.5499620622937818,0.15817288844830082
