mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.0432606811217644,1.0178501433410383,1495.8749580454746,5.754798650741577
6,HMC,0.2871652375537222,1.074034542461385,183.02469037617107,5.933594703674316
7,HMC,0.12833089609267265,1.0753451126943758,181.1166390748493,5.714486598968506
8,HMC,0.2435355445937169,1.1850984351985594,76.49266758197264,5.594738006591797
9,HMC,3.1278135575198003,1.6657637157987972,31.766260422111092,5.6984944343566895
10,HMC,3.53521866298487,1.666714736232883,31.847217998650805,5.583125352859497
11,HMC,4.395054484997344,1.6741838278469605,31.598924861059235,5.860481023788452
12,HMC,3.6117555358046936,1.64029363529535,32.44451854760479,5.93189811706543
13,HMC,4.517413933068106,1.6657422200051502,31.87683172490238,5.725667715072632
14,HMC,4.917696720812962,1.6660547612050662,31.884035869611267,5.7046730518341064
15,HMC,5.99487877456742,1.6737379326620538,31.64174337870877,5.663187265396118
16,HMC,6.359398640878656,1.6738039297989065,31.601791772571598,5.603961229324341
17,HMC,6.833498847975955,1.6748396953495057,31.677351519892113,6.066099166870117
18,HMC,7.227666473475732,1.6750177847535854,31.635258468703828,5.903003931045532
19,HMC,7.64068058289634,1.6749649899648231,31.629583992984458,5.707650423049927
20,HMC,8.031160353023784,1.6741186376258599,31.590780736068467,5.660597085952759
