run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
41,"(5.0, 0.0)",SMC,0.050687852450529466,0.020565438632569776,1.0019854030236608,3338.8736484674814,1.7191307544708252
41,"(5.0, 10.0)",SMC,0.09842300339609139,0.024825534609816798,0.9999928672813394,4057.9432806495893,2.706886053085327
41,"(5.0, 20.0)",SMC,0.09298216118201998,0.017726807216452485,1.0013877314481765,3901.863031336809,2.912592649459839
41,"(5.0, 40.0)",SMC,0.09603481066796399,0.01930292010823482,1.0015572178429681,2754.9787618608348,3.684419631958008
41,"(5.0, 5.0)",SMC,0.09888448840869646,0.025712631975446,1.0003296851148828,3644.7545648712144,3.1373918056488037
