nu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,5.830987190377562,1.0346410740055483,522.4230505456812,4.047416877746582,1.2792344380870067,0.026895130164927436,169.66752624509874,0.23789575108161917
2,0.33505232374478094,1.0249673207331584,531.8640341621456,3.929752969741821,0.22671070718710307,0.008775805220088789,106.60851204182536,0.1520052549182071
5,0.20617072469898604,1.0205148803681279,511.56676707146045,3.9225048542022707,0.055950613963392154,0.0064343559241490725,88.65016230928185,0.15891739760513204
10,0.23330343169059242,1.0226250231528105,521.3457775428411,3.928674006462097,0.1723328025807948,0.005765799008182558,75.30131575886942,0.14848253043766027
