run_id,nu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
20,1,DEMetro,3.593226503762433,0.034515589632745584,-0.2799312835482911,1.0261478950143872,280.11539925665954,1.4669311046600342
20,2,DEMetro,0.18988075163328094,0.0242218873297236,2.6655662895969834,1.0123165485058994,941.4296233074928,1.4112188816070557
20,3,DEMetro,0.06560133790620698,0.019406010320494244,0.974538685266371,1.0074745601807202,896.2973569398376,1.4574999809265137
20,5,DEMetro,0.05243730082640588,0.0250600856991016,1.6383989523363995,1.0095486372156601,992.4069780954293,1.4002375602722168
20,30,DEMetro,0.07461348337551815,0.02574491703795166,9.11471294963744,1.0027570079068664,1301.4175943725024,1.641662359237671
