nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-7.241612143711665,5.658287095018873e-08,-1.3221314412714071
3.0,-8.902026405050158,8.620186772663238e-10,-1.6252802231841974
4.0,-7.491835329600701,2.945902335943428e-08,-1.3678157357121516
10.0,-6.464635190654754,4.4898144314404926e-07,-1.1802755066544397
50.0,-5.746076087769992,3.2035170630983978e-06,-1.0490851634708864
