nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-11.050626671000133,6.527574569807799e-12,-2.0175591674249977
3.0,-0.7402146892248057,0.46512073994739633,-0.13514409422836743
4.0,4.548858385664822,8.870457027093733e-05,0.8305041162417192
10.0,4.477234466596324,0.00010812614293305561,0.8174274375314723
50.0,4.529910319160332,9.347728595788025e-05,0.8270446884265135
