mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-23.860706717103543,9.709925887249739e-13,-6.160807982938764
8,-35.6891902911007,3.778795115217261e-15,-9.214909309137363
10,-31.26487604163244,2.358835360350348e-14,-8.072556282032114
12,-30.661633838926498,3.0871568198188934e-14,-7.916799815044808
15,-31.915790799993182,1.7743464869476927e-14,-8.2406217499609
18,-23.818633822430954,9.94728113025291e-13,-6.149944808245853
