correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-81.58637998976063,3.761734493589218e-20,-21.065512731846198
0.3,-54.67114810172953,1.004824724153448e-17,-14.116029741069179
0.5,-44.21089513005626,1.9331776709075145e-16,-11.415204037308698
0.9,-19.77692999904107,1.2518588575740557e-11,-5.106381368359728
0.99,-5.156301280747907,0.00014579909310984422,-1.3313512658909745
