mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.030078908118037467,1.0125601258028984,2334.2428663721716,4.419354438781738
6,Metro,0.08784675383156666,1.0221918424935645,1301.4509020246403,4.4518303871154785
7,Metro,0.21956669071951546,1.0339225409193638,452.1668744913703,4.516305923461914
8,Metro,0.09574920153709912,1.0429087626384141,346.18494058284267,4.778084754943848
9,Metro,0.3265915456517141,1.160909184241353,82.15311571961684,4.721444845199585
10,Metro,1.2734188051427529,1.3478815995711826,45.56364941855313,4.608623027801514
11,Metro,0.7323773424934904,1.0861027056475254,144.07841663330956,4.635574102401733
12,Metro,1.2011469203208125,1.004618184425999,4846.869879408476,4.650176048278809
13,Metro,1.3478807146638268,1.0039216646357791,4998.252643429678,4.6861841678619385
14,Metro,1.3937276442929214,1.0047219239671532,4550.601149385415,4.586952447891235
15,Metro,1.5220140766471673,1.0039232711277137,4874.137911579514,4.574815511703491
16,Metro,1.6523517182969865,1.005209625184121,4789.826939891553,4.458495140075684
17,Metro,1.6925345782472458,1.0028427796120727,5040.186036192607,4.779172658920288
18,Metro,1.8015600981075433,1.004315933680719,4570.094551228344,4.45065450668335
19,Metro,1.870481872292102,1.0048924675235695,4501.817011524659,4.412894248962402
20,Metro,1.9897047017166052,1.005576287326458,4763.844952963227,4.5393595695495605
