dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.89576415508561,1.412758717293767e-06,-1.5419397407577826
5,-4.777017729212613,0.00013107299228650297,-1.0681736372241084
10,-9.536030180290387,1.1250189703842023e-08,-2.132321171861888
15,-14.144528974855,1.5391204300170327e-11,-3.162812829749119
30,-18.43013761349186,1.3998353710245222e-13,-4.121104053844354
