dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-1.581522131299745,0.13026265068058573,-0.35363909935065774
5,-4.951306478721919,8.864029597485048e-05,-1.1071457863857326
10,-9.404020988619154,1.402869957967667e-08,-2.10280301923872
15,-13.921253300555232,2.0302863258752696e-11,-3.112886871203481
30,-18.096963793362608,1.9448327683299838e-13,-4.046604122831125
