dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.7802295922985288,0.4448677007346,-0.17446464064364567
5,-3.353998680407615,0.0033336155615536073,-0.7499769045836019
10,-6.675029563669091,2.2064778671874846e-06,-1.4925819856184848
15,-11.731547491018661,3.793032761518112e-10,-2.623253767118483
30,-13.24857009685129,4.7847297077156905e-11,-2.962470334123046
