dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-3.7870495047629884,0.0012460630895578281,-0.8468100126806956
5,-5.938527597583654,1.0233239230395747e-05,-1.3278951394455567
10,-11.479246257500618,5.460663371578588e-10,-2.5668374962231435
15,-12.209845870629481,1.932180045735992e-10,-2.730204536152262
30,-13.10518075458995,5.7704826802362085e-11,-2.9304075024685114
