dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.006039089117943,0.007263922191327343,-0.6721707746289269
5,-6.120679180586621,6.956401171781402e-06,-1.3686254716259396
10,-11.097868020728232,9.584323971351184e-10,-2.481558729966937
15,-12.360706679964222,1.5686089569510913e-10,-2.7639380386335737
30,-14.264681037204124,1.3279995161640485e-11,-3.1896796476540628
