dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-1.2322109722217045,0.23290193894428934,-0.27553074965088364
5,0.9849793821356424,0.3370119514331614,0.22024808548910382
10,2.856029685912876,0.010107982806312681,0.6386276523458564
15,0.4619100567007397,0.6493909308533152,0.10328622862736361
30,0.9212017160035325,0.3684947716967544,0.20598696579733544
