mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
"(-8, 0)",3.0742715640379696,,,3.23765230178833,0.5235419632205345,0.5262901535707377,1.8339122613209542,,,3.200277090072632,0.3259149001498267,0.32310842499556275,4.648485153911437,,,3.5964314937591553,0.6381266816221599,0.6428700027684684,3.1213664374486374,0.09411774569735504,0.042687005267431355,0.4751304079249949,0.011249838539333855,0.0056085211732885346,0.4750324536937904,0.011238123627979593,0.0054873186231091204,70.91733591489408,82.7099613343648,84.52112259576143
