mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,5.5685601532579865,5.232668314778985e-06,1.016675336254608
8,7.060115434771127,9.125971564352109e-08,1.2889948274048466
10,7.298114626971995,4.879717077545627e-08,1.3324473361503208
12,17.980987598435924,2.8751160782165534e-17,3.2828641712946665
15,173.49563260293098,2.6701308174065372e-45,31.67582386841801
18,127.9217328826086,1.817995377517785e-41,23.355206231651696
