mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,2.366565882367655,0.024847364160430114,0.432073839198294
8,5.8181742076184,2.625940150684921e-06,1.0622484190024477
10,8.079605879729094,6.553510707669103e-09,1.4751274653596655
12,2.5104167612872255,0.017889125271006296,0.45833729629869174
15,0.18126216535037867,0.8574227460698252,0.03309379226154457
18,0.7537970195997609,0.4570481997110707,0.1376238771383176
