nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-9.133138951506508,0.0007975070281306546,-4.084463908703941
3.0,-62.34880552048707,3.963640630450134e-07,-27.883233491944647
4.0,-59.981547738859675,4.626752445204458e-07,-26.824563627947807
10.0,-34.09642204431565,4.413973062174529e-06,-15.248383496122429
50.0,-6.894834335054764,0.0023199587199474138,-3.0834636533564024
