mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,9.328811852181836,3.115821821186719e-10,1.7032002287205137
8,2.432767505741274,0.0213845184964696,0.44416054668669147
10,0.021347113827010367,0.9831149663879414,0.0038974319268946706
12,-1.7338284960588228,0.09356946666434829,-0.3165523260455581
15,-0.2942295760471711,0.7706782733220444,-0.05371872529540577
18,0.44056425862363946,0.6627951748658638,0.08043566082623575
