mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,9.445105814673491,2.3711203789721244e-10,1.72443250423996
8,17.111076903694624,1.0742818022707128e-16,3.124040934453066
10,17.499164494425546,5.926542762302122e-17,3.1948957103634523
12,151.5262338928027,1.3487437031851714e-43,27.664778785630627
15,136.0417083941011,3.060109068735516e-42,24.83770414966303
18,159.03148584620152,3.3248696024600226e-44,29.035044050509374
