correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-2.199987595095976,0.04510134449766068,-0.5680343545113081
0.3,-7.752195157369137,1.971417135900572e-06,-2.00160818273603
0.5,-7.175240833170643,4.744376796899357e-06,-1.8526392167931554
0.9,-5.766696053327038,4.8793839669376704e-05,-1.4889545184783772
0.99,0.5693941537438649,0.5781107219556448,0.14701693832519028
