correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-2.833038973227065,0.013286924745975695,-0.7314875174976655
0.3,-3.8285413450369457,0.0018439545560722888,-0.9885251246396423
0.5,-2.4634992070081556,0.027324463358745207,-0.6360727601425176
0.9,-4.527370030532702,0.00047373451809094256,-1.1689619153581146
0.99,-1.2203789789007429,0.24247907951897463,-0.315100497422946
